datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,WY,DeltaIn,netgains,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci
2008-04-04,7670.0,5163.0,2912.0,3301.0,1256.0,2081.0,839.0,1732.0,6224.0,3797.0,3005.484,147.0,4552.1,0.0,6224.34583717,3696.0,1374.0,1691.582,53.0,3202.5,0.0,3742.6375039,2244.0,1403.0,459.714,41.0,711.5,0.0,2244.11250135,6659.0,1667.618,2819.0,1835.0,49.6,152.839,147.859,2008,11313.0,6104.0,5.108638902,C,C,C,1.83083900518,166257.43634,2.05056410525,184.741
2008-04-05,7670.0,5461.0,2952.0,3930.0,1135.0,2138.0,1035.0,1970.0,5406.0,4964.0,3006.162,100.0,4552.1,0.0,5405.82500058,3905.0,828.0,1697.595,45.0,3212.3,0.0,3904.55417177,2268.0,1197.0,461.754,43.0,713.9,0.0,2268.50000173,6082.0,1667.025,2611.0,1847.0,50.1,154.331,148.757,2008,10540.0,2240.0,5.108638902,C,C,C,1.83083900518,163350.389524,1.98904718209,183.843
2008-04-06,7653.0,5461.0,2685.0,3316.0,1247.0,1628.0,1030.0,1974.0,5849.0,5278.0,3007.071,113.0,4552.1,0.0,5849.28750077,3812.0,693.0,1703.717,33.0,3222.2,0.0,3812.50833853,2362.0,1254.0,463.87,41.0,716.2,0.0,2361.81666846,6371.0,1666.55,1890.0,1837.0,50.4,155.471,148.957,2008,10098.0,2817.0,5.108638902,C,C,C,1.83083900518,161032.157548,1.92937576663,183.643
2008-04-07,7488.0,5607.0,3353.0,3787.0,1326.0,2912.0,1131.0,2024.0,5636.0,5280.0,3007.526,127.0,4552.1,0.0,5636.39583372,4372.0,895.0,1710.422,48.0,3232.1,0.0,4323.43750569,2330.0,1337.0,465.768,36.0,718.6,0.0,2329.90833494,6180.0,1665.838,1988.0,1846.0,50.7,156.537,150.465,2008,10014.0,2731.0,5.108638902,C,C,C,1.83083900518,158616.945504,1.87149449363,182.135
2008-04-08,6904.0,5607.0,2948.0,3467.0,1186.0,2014.0,905.0,1955.0,5460.0,6068.0,3006.162,80.0,4552.1,0.0,5460.31666551,3058.0,2058.0,1712.504,46.0,3241.9,0.0,3153.67500177,2528.0,1384.0,467.981,28.0,721.0,0.0,2527.72083521,7336.0,1665.125,1644.0,1835.0,50.9,157.507,151.275,2008,10815.0,4664.0,5.108638902,C,C,C,1.83083900518,156146.414895,1.81534965882,181.325
2008-04-09,7075.0,5403.0,2568.0,2874.0,1082.0,2334.0,946.0,1703.0,5107.0,6348.0,3003.448,127.0,4552.1,0.0,5106.69166436,3812.0,3809.0,1712.788,51.0,3251.8,0.0,4003.18333357,2155.0,1273.0,469.66,36.0,723.3,0.0,2155.49583476,7242.0,1661.685,1117.0,1844.0,51.0,158.237,151.987,2008,10203.0,4329.0,5.108638902,C,C,C,1.83083900518,153445.785814,1.76088916906,180.613
2008-04-10,7228.0,4734.0,2598.0,2791.0,1221.0,1863.0,853.0,1797.0,5633.0,6693.0,3001.187,80.0,4552.1,0.0,5633.07916475,3103.0,5370.0,1707.682,68.0,3261.7,0.0,2863.72499566,2003.0,1419.0,470.728,46.0,725.7,0.0,2003.45000091,8967.0,1655.995,1428.0,1131.0,51.3,159.01,152.395,2008,11526.0,4394.0,5.108638902,C,C,C,1.83083900518,151406.575688,1.70806249399,180.205
2008-04-11,6947.0,4801.0,2878.0,3387.0,1513.0,2360.0,1123.0,2102.0,5875.0,7177.0,2998.247,180.0,4552.1,0.0,5874.7499975,3021.0,3797.0,1706.076,81.0,3271.6,0.0,3068.30833197,2501.0,1265.0,473.099,41.0,728.0,0.0,2501.37916868,9817.0,1651.259,952.0,841.0,51.6,160.134,152.907,2008,11610.0,2855.0,5.108638902,C,C,C,1.83083900518,149710.996902,1.65682061917,179.693
2008-04-12,7656.0,6597.0,3369.0,4157.0,1817.0,3255.0,1527.0,2838.0,6016.0,6648.0,2996.664,166.0,4552.1,0.0,6015.90416532,4551.0,3311.0,1708.154,96.0,3281.4,0.0,4454.6583351,2786.0,1295.0,475.95,54.0,730.4,0.0,2786.37916909,12182.0,1642.982,488.0,839.0,52.2,161.654,153.215,2008,13509.0,3155.0,5.108638902,C,C,C,1.83083900518,148241.351222,1.60711600059,179.385
2008-04-13,8417.0,7890.0,4359.0,5734.0,1927.0,3713.0,1994.0,3572.0,6482.0,6638.0,2995.986,186.0,4552.1,0.0,6482.17499942,5024.0,2967.0,1712.22,102.0,3291.3,0.0,5118.94167012,3336.0,1375.0,479.726,57.0,732.8,0.0,3335.73333654,12611.0,1632.597,488.0,840.0,53.1,163.58,154.142,2008,13939.0,1206.0,5.108638902,C,C,C,1.83083900518,147311.45866,1.55890252057,178.458
2008-04-14,7929.0,10573.0,4923.0,6335.0,2065.0,4243.0,2333.0,4019.0,6192.0,6891.0,2994.177,213.0,4552.1,0.0,6191.96249846,5566.0,3089.0,1716.767,89.0,3301.2,0.0,5470.44583719,3871.0,1744.0,483.845,50.0,735.1,0.0,3870.6625035,12469.0,1622.705,763.0,840.0,54.1,165.522,154.97,2008,14072.0,2552.0,5.108638902,C,C,C,1.83083900518,146137.848226,1.51213544496,177.63
2008-04-15,8047.0,7001.0,4221.0,5001.0,1918.0,4505.0,2373.0,3831.0,6244.0,6971.0,2992.367,186.0,4552.1,0.0,6244.4583318,5277.0,3196.0,1720.847,71.0,3311.0,0.0,5324.00000346,3276.0,1425.0,487.423,47.0,737.5,0.0,3275.90833637,11859.0,1613.655,1007.0,839.0,54.6,167.036,155.386,2008,13705.0,1957.0,5.108638902,C,C,C,1.83083900518,145075.414146,1.46677138161,177.214
2008-04-16,7830.0,5753.0,3436.0,4385.0,1595.0,4095.0,1883.0,3250.0,5978.0,7046.0,2989.88,186.0,4552.1,0.0,5978.13749789,4395.0,4281.0,1720.942,67.0,3320.9,0.0,4395.89583341,3191.0,1522.0,490.638,48.0,739.8,0.0,3190.89583606,12432.0,1608.726,988.0,837.0,55.1,168.221,155.386,2008,14257.0,2688.0,5.108638902,C,C,C,1.83083900518,143799.780937,1.42276824016,177.214
2008-04-17,7803.0,5449.0,3648.0,4525.0,1724.0,2991.0,2024.0,3190.0,5942.0,6889.0,2987.619,193.0,4552.1,0.0,5942.07916475,3647.0,4941.0,1718.19,94.0,3330.8,0.0,3647.533331,3074.0,1482.0,493.701,48.0,742.2,0.0,3074.2625026,12329.0,1604.388,1346.0,845.0,55.8,169.54,155.594,2008,14520.0,3261.0,5.108638902,C,C,C,1.83083900518,142551.871055,1.38008519295,177.006
2008-04-18,7912.0,6677.0,4216.0,5074.0,1722.0,4025.0,2321.0,3681.0,6017.0,6991.0,2985.357,166.0,4552.1,0.0,6016.57499808,4424.0,4481.0,1717.905,86.0,3340.6,0.0,4423.31249976,3210.0,1485.0,497.011,56.0,744.6,0.0,3209.79166948,11967.0,1596.895,3043.0,820.0,56.322,171.315,156.115,2008,15830.0,4514.0,5.108638902,C,C,C,1.83083900518,141440.8525,1.33868263717,176.485
2008-04-19,7158.0,6724.0,4487.0,5522.0,1669.0,4239.0,2159.0,3531.0,5280.0,7140.0,2981.298,186.0,4552.1,0.0,5279.58749655,4905.0,4731.0,1718.095,79.0,3350.5,0.0,4905.79166683,3399.0,1429.0,500.817,51.0,746.9,0.0,3398.85833656,11814.0,1583.343,45.0,841.0,57.322,173.061,157.058,2008,12700.0,43.0,5.108638902,C,C,C,1.83083900518,139648.397371,1.29852215805,175.542
2008-04-20,8319.0,6151.0,3901.0,4412.0,1667.0,3463.0,1842.0,3113.0,6434.0,7208.0,2979.498,133.0,4552.1,0.0,6433.49999847,4395.0,5003.0,1716.956,61.0,3360.4,0.0,4489.7541657,2892.0,1477.0,503.513,56.0,749.3,0.0,2892.23333562,11353.0,1574.369,913.0,838.0,57.963,174.342,157.584,2008,13104.0,-237.0,5.108638902,C,C,C,1.83083900518,139099.477501,1.25956649331,175.016
2008-04-21,7717.0,5009.0,3189.0,3446.0,1393.0,2972.0,1532.0,2534.0,5589.0,6844.0,2976.798,106.0,4552.1,0.0,5588.74999771,3592.0,6735.0,1710.422,56.0,3370.2,0.0,3496.77499445,2891.0,1432.0,506.312,48.0,751.6,0.0,2891.16250238,12156.0,1560.187,928.0,839.0,58.423,175.344,157.689,2008,13923.0,919.0,5.108638902,C,C,C,1.83083900518,137733.253624,1.22177949851,174.911
2008-04-22,9083.0,6419.0,2970.0,3466.0,1335.0,2269.0,1452.0,2669.0,6926.0,6606.0,2977.248,93.0,4552.1,0.0,6925.87500038,4628.0,8146.0,1703.151,53.0,3380.1,0.6,4533.20416049,2974.0,1354.0,509.434,46.0,757.3,0.0,2974.00833598,12183.0,1549.984,695.0,839.0,58.792,176.306,157.584,2008,13717.0,665.0,5.108638902,C,C,C,1.83083900518,137772.465943,1.78512611356,175.016
2008-04-23,7283.0,5784.0,2931.0,3833.0,1147.0,2812.0,1351.0,1961.0,5705.0,7033.0,2974.548,33.0,4552.1,0.72,5704.74999771,3997.0,2928.0,1705.321,23.0,3390.0,0.12,4045.04166851,3075.0,1300.0,512.886,35.0,762.9,0.01,3075.38333626,11675.0,1539.457,666.0,838.0,59.162,177.316,157.584,2008,13179.0,-169.0,5.108638902,C,C,C,1.83083900518,136588.592644,1.85157233015,175.016
2008-04-24,6990.0,4878.0,2537.0,3142.0,1249.0,2455.0,1296.0,2634.0,5166.0,6701.0,2971.399,53.0,4552.1,0.03,5166.37916399,3429.0,3206.0,1705.793,33.0,3399.8,0.0,3476.96666707,2726.0,1207.0,515.795,52.0,768.5,0.05,2725.6208358,10818.0,1529.762,449.0,829.0,59.44,178.065,157.479,2008,12096.0,-3079.0,5.108638902,C,C,C,1.83083900518,134925.542176,1.79602516024,175.121
2008-04-25,7142.0,4556.0,2145.0,3340.0,1387.0,2030.0,1371.0,2605.0,5450.0,6773.0,2968.474,152.0,4552.1,0.0,5450.31249752,3172.0,2623.0,1706.737,74.0,3409.7,0.0,3172.93333413,2597.0,1283.0,518.299,52.0,774.2,0.0,2597.43333546,10837.0,1518.593,756.0,837.0,59.44,179.016,157.795,2008,12430.0,-4131.0,5.108638902,C,C,C,1.83083900518,133629.577564,1.74214440544,174.805
2008-04-26,6922.0,4797.0,3184.0,4053.0,1695.0,2681.0,1951.0,3430.0,5276.0,6745.0,2965.324,119.0,4552.1,0.0,5275.87499733,2934.0,2760.0,1706.737,31.0,3419.6,0.0,2791.0,2482.0,1487.0,520.16,57.0,779.8,0.0,2482.25416825,10221.0,1507.796,1311.0,839.0,59.905,180.26,158.429,2008,12371.0,1316.0,5.108638902,C,C,C,1.83083900518,132223.973683,1.68988007327,174.171
2008-04-27,7911.0,6872.0,4410.0,4950.0,2145.0,4333.0,2912.0,4835.0,6169.0,6798.0,2963.749,165.0,4552.1,0.0,6168.93749866,5349.0,1544.0,1714.303,86.0,3429.4,0.0,5444.52500642,2839.0,1299.0,523.095,60.0,785.5,0.0,2838.72916916,9689.0,1497.368,674.0,840.0,61.2,182.204,158.9,2008,11203.0,-96.0,5.108638902,C,C,C,1.83083900518,131781.712498,1.63918367108,173.7
2008-04-28,8311.0,7296.0,5354.0,6695.0,2649.0,6046.0,3470.0,6015.0,6561.0,7170.0,2962.174,185.0,4552.1,0.0,6560.93749866,4849.0,5373.0,1712.788,96.0,3439.3,0.0,4705.18749871,3806.0,1306.0,527.905,75.0,791.1,0.0,3806.04167075,9245.0,1484.796,660.0,834.0,62.6,184.615,159.4,2008,10739.0,-216.0,5.108638902,C,C,C,1.83083900518,131753.564372,1.59000816094,173.2
2008-04-29,7633.0,8032.0,5632.0,6652.0,2680.0,5923.0,3440.0,5968.0,6113.0,7485.0,2959.035,211.0,4552.1,0.0,6113.42083067,6089.0,5668.0,1713.734,86.0,3449.2,0.0,6230.94166747,3891.0,1500.0,532.514,67.0,796.7,0.0,3890.70417058,8726.0,1473.398,660.0,841.0,64.0,186.796,159.9,2008,10227.0,-540.0,5.108638902,C,C,C,1.83083900518,131279.306984,1.54230791611,172.304
2008-04-30,6995.0,6861.0,4354.0,5737.0,2414.0,6471.0,3150.0,5081.0,5013.0,7350.0,2954.112,145.0,4552.1,0.0,5012.98749582,6332.0,9459.0,1707.115,69.0,3459.1,0.0,6190.92082771,3646.0,1428.0,536.798,58.0,802.4,0.0,3645.85000364,8282.0,1464.301,660.0,832.0,64.7,188.445,160.4,2008,9774.0,-43.0,5.108638902,C,C,C,1.83083900518,129728.32913,1.49603867863,170.155
2008-05-01,7634.0,6621.0,3951.0,4597.0,2022.0,5157.0,2475.0,4163.0,5018.0,7090.0,2949.637,184.0,4552.1,0.0,5017.85416287,5502.0,5434.0,1705.698,68.0,3468.9,0.0,4787.59583213,2917.0,1351.0,539.788,59.0,808.0,0.0,2917.45833587,9342.0,1455.11,924.0,537.0,65.039,189.779,163.145,2008,10803.0,-2743.0,5.108638902,C,C,C,2.54810974778,128259.766837,1.45115751827,166.076
2008-05-02,7277.0,5835.0,3780.0,4436.0,1994.0,4431.0,2507.0,4526.0,5074.0,7457.0,2944.714,99.0,4552.1,0.0,5073.98749582,3752.0,4325.0,1706.17,94.0,3478.8,0.0,4656.96666707,2903.0,1373.0,542.695,64.0,813.6,0.0,2902.61250247,8962.0,1444.807,517.0,835.0,65.524,191.121,163.904,2008,10314.0,-3503.0,5.108638902,C,C,C,2.54810974778,126920.765991,1.40762279272,163.975
2008-05-03,7413.0,6046.0,3973.0,4528.0,1774.0,4505.0,2703.0,4495.0,5603.0,7927.0,2939.791,158.0,4552.1,0.0,5602.98749582,4723.0,2191.0,1710.99,55.0,3488.7,0.0,4676.08333743,2916.0,1319.0,545.779,42.0,819.3,0.0,2915.85000262,8855.0,1434.868,645.0,837.0,66.402,192.493,164.449,2008,10337.0,-7665.0,5.108638902,C,C,C,2.54810974778,126177.715187,1.36539410894,162.058
2008-05-04,7566.0,5833.0,3949.0,5404.0,1974.0,4738.0,2606.0,4615.0,5536.0,7844.0,2934.887,164.0,4552.1,0.0,5535.5666625,4404.0,2892.0,1713.924,81.0,3498.5,0.0,4452.22500249,3194.0,1236.0,549.551,56.0,824.9,0.0,3193.71666987,8482.0,1425.852,596.0,838.0,67.385,194.058,164.885,2008,9916.0,-4322.0,5.108638902,C,C,C,2.54810974778,125404.39609,1.32443228567,160.057
2008-05-05,7627.0,7810.0,4771.0,4477.0,1968.0,4580.0,2395.0,4535.0,5567.0,7675.0,2930.212,249.0,4552.1,0.0,5567.02082936,5014.0,4917.0,1713.734,97.0,3508.4,0.0,4918.20833317,2442.0,1287.0,551.73,56.0,830.5,0.0,2441.57916852,7691.0,1412.59,550.0,842.0,68.374,195.75,165.87,2008,9083.0,-3828.0,5.108638902,C,C,C,2.54810974778,124701.197115,1.2846993171,157.38
2008-05-06,8796.0,8521.0,5399.0,5656.0,2136.0,4621.0,2809.0,4565.0,7179.0,8448.0,2927.318,190.0,4552.1,0.0,7178.94166421,6329.0,4899.0,1716.578,92.0,3518.3,0.0,6424.85000241,3660.0,1346.0,556.201,60.0,836.2,0.0,3660.12917046,7785.0,1399.592,550.0,844.0,68.871,197.714,166.309,2008,9179.0,-1389.0,5.108638902,C,C,C,2.54810974778,125645.078923,1.24615833759,154.977
2008-05-07,9350.0,8385.0,6556.0,6531.0,2495.0,5713.0,3379.0,5900.0,6935.0,7735.0,2925.315,210.0,4552.1,0.0,6935.15416497,6036.0,5434.0,1717.62,76.0,3528.1,0.0,6035.34166755,4169.0,1636.0,561.106,60.0,841.8,0.0,4168.93750416,8487.0,1388.309,663.0,843.0,69.771,199.667,166.419,2008,9993.0,-1702.0,5.108638902,C,C,C,2.54810974778,126297.979142,1.20877358746,152.914
2008-05-08,8595.0,7948.0,5458.0,7982.0,2491.0,6262.0,3231.0,5404.0,6370.0,8069.0,2921.53,209.0,4552.1,0.0,6369.72916345,5981.0,6373.0,1716.672,87.0,3538.0,0.0,5982.0499992,3831.0,973.0,566.65,63.0,847.4,0.0,3831.10000471,9002.0,1376.722,507.0,842.0,72.912,201.321,167.41,2008,10351.0,-4129.0,5.108638902,C,C,C,2.54810974778,126352.809349,1.17251037984,150.269
2008-05-09,9361.0,8200.0,5101.0,6370.0,2332.0,5943.0,3186.0,5380.0,7196.0,8115.0,2919.304,203.0,4552.1,0.0,7195.72499811,6102.0,3804.0,1721.037,97.0,3538.0,0.0,6101.68750371,3095.0,1357.0,569.979,60.0,853.1,0.0,3095.37083616,8725.0,1363.505,647.0,843.0,74.043,202.841,168.516,2008,10215.0,-3501.0,5.108638902,C,C,C,2.54810974778,127230.893879,1.13733506844,147.643
2008-05-10,8746.0,7852.0,5101.0,5465.0,2434.0,5587.0,3135.0,5980.0,6655.0,8062.0,2916.189,163.0,4552.1,0.0,6654.52083069,5418.0,4563.0,1724.0,89.0,3538.0,0.0,6145.84583585,3207.0,1235.0,573.766,63.0,858.7,0.0,3207.27916988,8881.0,1350.33,719.0,843.0,74.456,204.294,169.627,2008,10443.0,-4023.0,5.108638902,C,C,C,2.54810974778,127523.870016,1.10321501639,145.079
2008-05-11,8182.0,7138.0,5193.0,5900.0,2104.0,5320.0,3478.0,5989.0,6354.0,8188.0,2912.203,176.0,4552.1,0.0,6354.39166328,5830.0,3968.0,1727.0,87.0,3538.0,0.0,5567.50000255,3380.0,1450.0,577.467,64.0,864.3,0.0,3379.92083648,8602.0,1335.987,688.0,842.0,75.182,205.852,170.744,2008,10132.0,-5924.0,5.108638902,C,C,C,2.54810974778,127502.068178,1.0701185659,142.404
2008-05-12,8437.0,7155.0,5168.0,6872.0,2362.0,7023.0,3429.0,6262.0,6540.0,8078.0,2908.661,248.0,4552.1,0.0,6540.24166366,5859.0,4105.0,1729.411,74.0,3538.0,0.0,5394.54583538,3394.0,1321.0,581.451,64.0,870.0,0.0,3393.60000338,8152.0,1323.231,633.0,840.0,76.854,207.346,172.653,2008,9625.0,-3364.0,5.108638902,C,C,C,2.54810974778,127667.206433,1.03801500892,139.001
2008-05-13,8539.0,6552.0,4396.0,5197.0,1980.0,5928.0,2795.0,5232.0,6432.0,7937.0,2905.34,169.0,4552.1,0.0,6431.66249718,5163.0,3589.0,1732.272,132.0,3538.0,0.0,5163.42083576,3180.0,1302.0,585.009,84.0,875.6,0.0,3179.82500302,8893.0,1311.392,677.0,838.0,77.802,208.501,173.443,2008,10408.0,-3545.0,5.108638902,C,C,C,2.54810974778,127715.508609,1.00687455865,137.056
2008-05-14,7273.0,7149.0,4976.0,5408.0,1756.0,4612.0,3095.0,5271.0,6323.0,9049.0,2899.584,176.0,4552.1,0.0,6323.01666178,5230.0,3204.0,1736.092,100.0,3538.0,0.0,5229.91666991,3146.0,1300.0,588.492,90.0,881.2,0.0,3146.01250296,8798.0,1300.899,614.0,839.0,78.65,209.933,174.123,2008,10251.0,-3134.0,5.108638902,C,C,C,2.54810974778,127652.74984,0.976668321895,134.944
2008-05-15,8102.0,8771.0,6734.0,7246.0,2976.0,6812.0,4202.0,7631.0,5996.0,10303.0,2890.746,149.0,4552.1,0.0,5996.1749925,6373.0,3123.0,1742.312,113.0,3538.0,0.0,6371.91667195,3274.0,1786.0,591.292,76.0,886.9,0.0,3273.66666904,8939.0,1290.869,618.0,843.0,79.929,212.019,175.943,2008,10400.0,-3067.0,5.108638902,C,C,C,2.54810974778,127266.287341,0.947368272238,131.038
2008-05-16,10385.0,10205.0,6873.0,9150.0,3328.0,10642.0,5384.0,8897.0,7651.0,8286.0,2888.984,253.0,4552.1,0.0,7650.65833184,7872.0,3925.0,1749.893,125.0,3538.0,0.0,7872.08750644,4522.0,1324.0,597.43,103.0,892.5,0.0,4521.57500521,8825.0,1280.973,497.0,835.0,81.327,214.02,178.005,2008,10157.0,-3406.0,5.108638902,C,C,C,2.54810974778,128553.631305,0.918947224071,126.975
2008-05-17,10348.0,9960.0,6370.0,7457.0,3492.0,11210.0,5385.0,10233.0,7895.0,8399.0,2887.442,273.0,4552.1,0.0,7894.57499869,7404.0,3936.0,1756.438,119.0,3538.0,0.0,7354.77083889,4125.0,1273.0,602.901,94.0,898.1,0.0,4125.29583798,7763.0,1271.211,92.0,840.0,82.519,216.16,179.619,2008,8695.0,-3911.0,5.108638902,C,C,C,2.54810974778,130020.524739,0.891378807349,123.221
2008-05-18,8573.0,9063.0,6158.0,7383.0,3711.0,11164.0,5710.0,10727.0,6642.0,9374.0,2881.495,266.0,4552.1,0.0,6641.72082828,6430.0,3339.0,1762.516,123.0,3538.0,0.0,6526.32500516,4370.0,1499.0,608.49,53.0,903.8,0.0,4369.78750475,7452.0,1256.291,1050.0,843.0,83.828,218.313,180.778,2008,9345.0,-2988.0,5.108638902,C,C,C,2.54810974778,130161.21933,0.864637443128,119.909
2008-05-19,9675.0,8201.0,6137.0,6071.0,3502.0,10623.0,5142.0,10098.0,7459.0,9513.0,2876.869,278.0,4552.1,0.0,7458.72499607,6239.0,4944.0,1764.836,126.0,3538.0,0.0,6239.66666864,3484.0,1331.0,612.76,0.0,909.4,0.0,3483.79167029,8098.0,1244.118,801.0,847.0,84.817,220.201,181.709,2008,9746.0,-4727.0,5.108638902,C,C,C,2.54810974778,131111.88336,0.838698319834,117.09
2008-05-20,8425.0,6806.0,4648.0,5572.0,2841.0,9145.0,4406.0,9652.0,8298.0,9756.0,2873.566,207.0,4552.1,0.0,8297.7374972,5138.0,3484.0,1767.835,93.0,3538.0,0.0,5088.99583588,3290.0,1271.0,616.609,78.0,915.0,0.0,3289.53750327,8247.0,1228.438,548.0,846.0,85.81,222.177,182.409,2008,9641.0,-5929.0,5.108638902,C,C,C,2.54810974778,132854.026689,0.813537370239,114.414
2008-05-21,8425.0,5772.0,3833.0,4619.0,2277.0,8319.0,3833.0,8050.0,4574.0,9543.0,2863.261,226.0,4552.1,0.0,4573.56249125,4652.0,3191.0,1770.451,94.0,3538.0,0.0,4603.90000222,2680.0,1954.0,617.864,93.0,920.7,0.0,2679.72916773,7882.0,1213.059,712.0,847.0,86.587,224.009,183.228,2008,9441.0,-3455.0,5.108638902,C,C,C,2.54810974778,130784.887846,0.789131249132,111.763
2008-05-22,8052.0,5329.0,2726.0,3969.0,1748.0,6737.0,2856.0,5790.0,5845.0,8634.0,2857.346,193.0,4552.1,0.0,5844.85416164,3785.0,1493.0,1774.822,142.0,3538.0,0.0,3838.71250371,2344.0,1657.0,619.03,99.0,926.3,0.0,2343.85833432,9640.0,1197.636,377.0,847.0,87.143,225.696,183.462,2008,10864.0,-4433.0,5.108638902,C,C,C,2.54810974778,130090.497615,0.765457311658,109.842
2008-05-23,7195.0,4782.0,1827.0,3079.0,1645.0,4703.0,2104.0,4508.0,5498.0,9822.0,2848.374,199.0,4552.1,0.0,5497.61665905,3454.0,2064.0,1777.345,118.0,3538.0,0.0,3454.01250214,1896.0,1650.0,619.388,66.0,931.9,0.0,1896.49166697,9461.0,1185.025,975.0,976.0,87.478,227.209,183.579,2008,11412.0,-3103.0,5.108638902,C,C,C,2.54810974778,129083.589393,0.742493592308,108.212
2008-05-24,8323.0,5662.0,2921.0,3376.0,1585.0,3572.0,1883.0,3688.0,6523.0,9613.0,2842.054,96.0,4552.1,0.41,6522.6666613,3924.0,2442.0,1780.162,62.0,3538.0,0.04,3924.23750239,1964.0,1816.0,619.657,12.0,937.6,0.05,1963.62083356,8425.0,1172.985,1334.0,1052.0,87.478,227.706,183.814,2008,10811.0,-3543.0,5.108638902,C,C,C,2.54810974778,129152.076585,0.760218784539,107.48
2008-05-25,7917.0,5405.0,2715.0,3377.0,1634.0,3938.0,2000.0,4066.0,6166.0,9540.0,2835.299,32.0,4552.1,0.25,6166.35416093,3449.0,2941.0,1781.134,19.0,3538.0,0.0,3450.05000083,2324.0,1999.0,620.195,54.0,943.2,0.0,2324.24166712,9661.0,1160.143,1570.0,1045.0,88.261,229.359,184.049,2008,12276.0,-789.0,5.108638902,C,C,C,2.54810974778,128860.826917,0.737412221003,105.592
2008-05-26,8110.0,5128.0,2947.0,3548.0,1624.0,3933.0,1952.0,3841.0,6232.0,9348.0,2828.98,70.0,4552.1,0.23,6232.17082797,3662.0,3296.0,1781.62,73.0,3538.0,0.0,3614.02500041,1873.0,1768.0,620.285,60.0,948.8,0.0,1873.37500008,8600.0,1150.909,1478.0,1048.0,88.823,230.599,184.401,2008,11126.0,-2480.0,5.108638902,C,C,C,2.54810974778,128649.956399,0.715289854373,104.0
2008-05-27,8579.0,3952.0,2110.0,3738.0,1530.0,3096.0,1847.0,3835.0,7098.0,9772.0,2823.55,64.0,4552.1,0.11,7098.37499539,2465.0,4639.0,1777.248,30.0,3538.0,0.0,2464.78332962,1992.0,1758.0,620.643,54.0,954.5,0.18,1992.49166697,7916.0,1141.384,541.0,1044.0,89.386,231.55,184.872,2008,9501.0,-3343.0,5.108638902,C,C,C,2.54810974778,129315.833574,0.693831158742,102.578
2008-05-28,12221.0,5924.0,2147.0,3213.0,1561.0,4326.0,1773.0,3478.0,10410.0,9355.0,2825.504,70.0,4552.1,0.05,10410.1416683,3854.0,4318.0,1776.278,75.0,3538.0,0.0,3903.95833251,1531.0,2055.0,619.478,63.0,960.1,0.0,1530.64583234,7912.0,1130.635,1182.0,1045.0,89.725,232.611,185.225,2008,10139.0,-4382.0,5.108638902,C,C,C,2.54810974778,133260.183564,0.673016223979,101.164
2008-05-29,8821.0,3614.0,2179.0,3238.0,1490.0,2681.0,1738.0,3282.0,7061.0,9734.0,2820.076,64.0,4552.1,0.03,7061.38332872,2143.0,5404.0,1769.772,62.0,3538.0,0.0,2185.89166114,2055.0,2037.0,619.388,63.0,965.7,0.0,2054.62499992,7612.0,1121.062,1187.0,1040.0,90.405,233.489,185.108,2008,9839.0,-5125.0,5.108638902,C,C,C,2.54810974778,133658.557714,0.65282573726,100.403
2008-05-30,8276.0,4073.0,2082.0,2473.0,1414.0,2852.0,1659.0,3129.0,6956.0,9834.0,2814.214,77.0,4552.1,0.08,6955.57499502,2638.0,4272.0,1766.287,75.0,3538.0,0.0,2589.97916371,1796.0,2405.0,618.043,69.0,971.4,0.0,1795.89583219,7776.0,1112.136,1370.0,1047.0,90.746,234.102,185.225,2008,10193.0,-6023.0,5.108638902,C,C,C,2.54810974778,133931.204824,0.633240965142,99.673
2008-05-31,7938.0,4701.0,2186.0,2790.0,1378.0,3209.0,1835.0,3537.0,5861.0,9354.0,2806.832,229.0,4552.1,0.01,5861.2416604,3277.0,3584.0,1765.513,83.0,3538.0,0.0,3276.77499934,2068.0,2499.0,617.057,66.0,977.0,0.0,2067.89166583,8359.0,1103.441,586.0,1043.0,91.087,234.824,185.343,2008,9988.0,-6083.0,5.108638902,C,C,C,2.54810974778,133095.886243,0.614243736188,98.833
2008-06-01,7394.0,3923.0,1755.0,2472.0,1515.0,3756.0,2073.0,4137.0,5837.0,9822.0,2798.626,152.0,4552.1,0.0,5836.80832637,2465.0,4094.0,1762.034,78.0,3538.0,0.0,2418.00416371,1736.0,2661.0,615.085,69.0,977.0,0.0,1735.78333166,8330.0,1096.109,1575.0,1054.0,91.315,235.413,185.579,2008,10959.0,-6716.0,5.108638902,C,C,C,1.18680594841,132277.900257,0.595816424102,98.008
