,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2040-02-21,839.13495,1056.6364,59.97701,66.89411,220.97374,215.60756,306.52335,225.91455,20.284395,384.97385,1145.5292,705.2834
2040-02-22,1957.8744,3144.4773,84.208084,100.69128,296.43808,243.82497,358.00986,419.86765,24.200144,534.9377,2841.8025,1971.0907
2040-02-23,3172.8564,2460.3638,130.7219,116.84107,381.86044,525.29614,504.10495,767.0775,92.99655,1279.5708,1435.959,1978.8193
2040-02-24,771.4323,759.60846,79.18071,88.43516,172.82521,189.27046,226.97418,233.18468,58.84503,362.04977,765.52374,500.48544
2040-02-25,578.2257,646.5311,44.270348,68.562706,111.45013,142.27164,150.69925,170.53001,30.214027,258.98654,736.55994,395.06656
2040-02-26,615.42316,724.7336,39.032047,55.792606,101.55093,150.60553,145.69565,185.63531,23.306684,285.57523,750.21655,429.6922
2040-02-27,816.8259,773.2583,74.53469,59.150135,199.64453,203.71999,228.11061,249.53067,40.437687,388.90814,842.2443,514.789
2040-02-28,831.099,772.27466,56.08941,63.029655,151.27531,176.64429,183.15376,243.06966,33.229767,384.06284,1026.558,502.3807
2040-03-01,690.86975,655.4649,43.310455,54.831226,107.8404,118.83276,138.22043,175.87173,22.029753,230.73618,787.06616,467.34537
2040-03-02,2354.0562,2083.9053,488.46335,173.89027,1008.89417,909.2505,1270.9769,956.45294,200.0353,1582.4205,1663.6292,1437.2233
2040-03-03,832.3214,793.0084,195.81662,151.85474,350.1898,284.1493,417.96426,335.50122,154.72922,563.40137,801.5503,512.9139
2040-03-04,562.67957,592.359,105.134056,90.58988,226.18542,189.46584,269.00128,189.09189,83.28345,328.40042,639.38855,367.31067
2040-03-05,693.22906,642.27905,73.1398,68.92564,174.796,164.09457,212.24757,181.45995,41.28604,300.56378,657.862,440.0212
2040-03-06,1117.2361,815.01904,68.08477,61.386387,171.23613,162.26248,206.28703,207.56871,32.481457,317.72253,1000.799,694.3633
2040-03-07,3466.8245,3313.6755,246.27144,72.26708,505.02374,433.30795,469.59937,641.2318,99.88502,972.1534,1925.9384,2336.7214
2040-03-08,871.25903,889.001,131.8544,77.10229,317.3024,230.10376,333.38852,273.2933,73.86924,444.43735,811.0146,558.5541
2040-03-09,577.90466,692.25806,86.81294,61.86848,212.257,166.53279,224.347,185.34375,39.405476,294.65964,989.77954,381.09198
2040-03-10,2208.6838,3257.7336,80.60021,55.71844,219.74608,267.3555,241.45177,490.5629,34.706524,660.6792,2933.306,2020.2977
2040-03-11,2580.4932,1737.3519,134.65588,52.73624,467.83377,650.8068,638.21484,723.7739,55.400314,1292.7332,1298.0168,1318.4498
2040-03-12,849.012,852.0149,344.46872,140.51926,598.8771,540.5591,623.6151,399.35303,277.37357,879.266,827.45605,502.30847
2040-03-13,888.2849,948.98773,204.25531,135.87515,425.31976,403.57626,549.8452,348.69846,189.49863,726.5464,884.7374,575.2871
2040-03-14,589.34174,744.007,134.38918,96.87541,287.6569,247.05566,318.60242,217.7212,104.349,418.52234,825.0406,382.02255
