datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,netgains,WYT
2001-12-04,18909,5373.0,2228.0,2836.0,2040.0,1328.0,576,1091.0,12568.0,3781.0,2439.12,0,3252.1,0.0,12568.12085,3966.0,2647.0,1454.822,0.0,2788.0,0.0,3965.900002,2773.0,1391.0,277.163,13,577.0,0.0,2786.425002,37167.0,1930.0,1502.0,40599.0,33944,26125.0,32780.0,42.975,106.893,41.623,1200,2002,6.26311172511,D,D,D,2.47972561566,186448.278499,6.83818518476,200.0,47.51,42.22,33.19,0,967.71,412.84,551.61,3.6572,2.1831,34080.0,BN
2001-12-05,24078,5005.0,2692.0,2398.0,161.0,1786.0,473,1066.0,15928.0,2909.0,2464.943,0,3252.1,0.8,15928.09586,4555.0,2884.0,1457.103,9.0,2788.0,0.36,4043.004169,2039.0,1600.0,278.034,13,577.0,0.06,2052.129167,33928.0,4067.0,3523.0,41518.0,32800,25407.0,34125.0,43.134,107.711,41.405,1200,2002,6.26311172511,D,D,D,2.47972561566,193053.960434,6.99303962922,200.0,50.65,43.4,35.43,0,973.66,412.84,551.61,3.6572,2.1831,35337.0,BN
2001-12-06,34186,6653.0,3174.0,2849.0,438.0,897.0,439,614.0,16353.0,3444.0,2490.548,0,3252.1,1.4,16353.18752,5344.0,6023.0,1456.849,3.0,2788.0,0.24,5897.941666,2348.0,1607.0,279.503,13,577.0,0.33,2360.620835,29667.0,6328.0,4124.0,40119.0,30055,18981.0,29045.0,43.134,108.353,41.295,1200,2002,6.26311172511,D,D,D,2.47972561566,199754.449933,7.02324844034,200.0,51.25,44.85,36.18,0,984.89,412.84,551.61,3.6572,2.1831,33644.0,BN
2001-12-07,19918,5209.0,2477.0,2355.0,510.0,1214.0,411,915.0,12248.0,3659.0,2507.527,29,3252.1,0.01,12248.24585,4947.0,3150.0,1460.233,6.0,2788.0,0.0,4862.100003,1993.0,1636.0,280.211,13,577.0,0.01,2005.950001,26416.0,6584.0,3995.0,36995.0,27336,18891.0,28550.0,43.213,108.848,41.132,1200,2002,6.26311172511,D,D,D,2.47972561566,202014.973286,6.81255098713,200.0,51.25,44.86,36.18,0,1002.2,412.84,551.61,3.6572,2.1831,29906.0,BN
2001-12-08,16404,4251.0,1827.0,1928.0,363.0,1098.0,434,744.0,10611.0,3152.0,2522.169,77,3252.1,0.0,10611.00835,3559.0,1273.0,1464.726,21.0,2788.0,0.0,3559.220837,1653.0,1571.0,280.374,13,577.0,0.0,1666.179167,22296.0,6353.0,4054.0,32703.0,27896,21900.0,26707.0,43.293,109.33,41.186,1200,2002,6.26311172511,D,D,D,2.47972561566,202525.232972,6.60817445752,200.0,51.25,44.86,36.18,0,1016.5,412.84,551.61,3.6572,2.1831,25782.0,BN
2001-12-09,15451,3520.0,1828.0,1707.0,322.0,687.0,360,803.0,8705.0,3421.0,2532.627,12,3252.1,0.14,8705.575009,3357.0,12.0,1470.418,3.0,2788.0,0.04,2884.716672,1336.0,1475.0,280.048,25,577.0,0.18,1335.641666,18176.0,6556.0,4063.0,28795.0,26952,22044.0,23887.0,43.372,109.844,41.196,1200,2002,6.26311172511,D,D,D,2.47972561566,201104.546332,6.44992922379,200.0,51.76,45.18,36.73,0,1040.6,412.84,551.61,3.6572,2.1831,17420.0,BN
2001-12-10,13609,3735.0,1360.0,1526.0,437.0,983.0,340,561.0,8819.0,3364.0,2543.375,36,3252.1,0.0,8818.783342,2804.0,3849.0,1469.227,27.0,2788.0,0.04,3275.537499,1642.0,1503.0,280.32,2,577.0,0.0,1642.133334,17896.0,6450.0,4064.0,28410.0,24320,15604.0,19694.0,43.372,110.42,40.969,1200,2002,6.26311172511,D,D,D,2.47972561566,199868.102358,6.29643134708,200.0,51.76,45.25,36.75,0,1057.0,412.84,551.61,3.6572,2.1831,20876.0,BN
2001-12-11,12028,2809.0,980.0,1359.0,445.0,618.0,288,500.0,8003.0,3349.0,2552.522,42,3252.1,0.0,8002.612508,2920.0,3661.0,1467.697,30.0,2788.0,0.0,2919.624999,1382.0,1739.0,279.612,13,577.0,0.0,1395.049999,14340.0,6451.0,3902.0,24693.0,22275,13526.0,15944.0,43.293,110.785,40.914,1200,2002,6.26311172511,D,D,D,2.47972561566,197877.309748,6.10753840667,200.0,51.76,45.25,36.75,0,1071.9,412.84,551.61,3.6572,2.1831,18473.0,BN
2001-12-12,10718,2950.0,1133.0,529.0,425.0,924.0,272,501.0,7323.0,3601.0,2559.821,42,3252.1,0.0,7322.912506,3159.0,2918.0,1468.122,27.0,2788.0,0.0,3159.270834,1553.0,1717.0,279.286,13,577.0,0.0,1565.641666,11895.0,6468.0,4227.0,22590.0,20900,12664.0,14354.0,43.293,110.147,40.589,1200,2002,6.26311172511,D,D,D,2.47972561566,195306.356766,5.92431225447,200.0,51.76,45.25,36.75,0,1084.5,412.84,551.61,3.6572,2.1831,17180.0,BN
2001-12-13,12670,3796.0,1387.0,1480.0,415.0,1131.0,400,419.0,9263.0,3621.0,2570.952,30,3252.1,0.0,9262.879176,2256.0,4005.0,1464.726,6.0,2788.0,0.72,2298.849997,2101.0,1415.0,280.646,13,577.0,0.01,2113.666668,10651.0,6688.0,4068.0,21407.0,18988,9947.0,12366.0,43.293,109.541,40.535,1200,2002,6.26311172511,D,D,D,2.47972561566,194803.918104,6.46658288683,200.0,53.22,45.43,37.45,0,1099.2,412.84,551.61,3.6572,2.1831,12689.0,BN
2001-12-14,26462,6249.0,1889.0,2956.0,624.0,1052.0,348,895.0,9736.0,3574.0,2583.174,0,3252.1,1.93,9735.92501,5331.0,2835.0,1469.652,12.0,2788.0,0.48,5330.525004,2754.0,1515.0,283.104,13,577.0,0.82,2767.241669,9830.0,6604.0,4083.0,20517.0,17813,9889.0,12593.0,43.213,109.934,40.481,1200,2002,6.26311172511,D,D,D,2.47972561566,194799.647209,6.75258540023,200.0,56.56,48.99,39.88,0,1114.3,412.84,551.61,3.6572,2.1831,12020.0,BN
2001-12-15,15020,2916.0,1698.0,2085.0,402.0,993.0,367,588.0,7607.0,3173.0,2591.969,0,3252.1,0.0,7607.145841,3043.0,1.0,1475.442,36.0,2788.0,0.0,2956.125005,2301.0,1523.0,284.647,13,577.0,0.0,2313.929168,10960.0,7138.0,4072.0,22170.0,19043,14346.0,17473.0,42.975,110.648,40.589,1200,2002,6.26311172511,D,D,D,2.47972561566,192666.810689,6.55000783822,200.0,56.56,48.99,40.12,0,1128.9,412.84,551.61,3.6572,2.1831,14373.0,BN
2001-12-16,13172,2996.0,2414.0,1739.0,357.0,945.0,344,554.0,8088.0,3434.0,2601.2,0,3252.1,0.0,8087.962508,2758.0,464.0,1480.138,12.0,2788.0,0.2,2843.566671,1785.0,1618.0,284.978,13,577.0,0.0,1797.879167,11282.0,7134.0,4063.0,22479.0,24138,18622.0,16963.0,42.816,110.678,40.643,1200,2002,6.26311172511,D,D,D,2.47972561566,191121.432663,6.55350760308,200.0,57.31,49.1,40.26,0,1152.0,412.84,551.61,3.6572,2.1831,13602.0,BN
2001-12-17,18429,7506.0,2415.0,2274.0,686.0,1466.0,347,625.0,8260.0,3180.0,2611.276,0,3252.1,0.87,8259.983342,6210.0,2449.0,1487.414,6.0,2788.0,1.32,6123.316673,2139.0,1639.0,285.97,13,577.0,0.19,2152.133334,16165.0,7057.0,4097.0,27319.0,24947,17679.0,20051.0,42.579,111.871,40.86,1200,2002,6.26311172511,D,D,D,2.47972561566,189825.344372,7.67690237498,200.0,61.26,50.74,42.59,0,1163.0,412.84,551.61,3.6572,2.1831,19265.0,BN
2001-12-18,17656,6076.0,3150.0,2372.0,453.0,660.0,378,634.0,10342.0,3269.0,2625.306,0,3252.1,0.14,10342.45835,5614.0,2452.0,1493.856,0.0,2788.0,0.04,5699.841672,2800.0,1602.0,288.346,13,577.0,0.17,2812.900002,18155.0,7083.0,4047.0,29285.0,23448,16125.0,21962.0,42.343,112.316,40.969,1200,2002,6.26311172511,D,D,D,2.47972561566,190676.535503,7.48659530373,200.0,61.37,51.23,43.41,0,1176.5,412.84,551.61,3.6572,2.1831,24024.0,BN
2001-12-19,26116,5612.0,2155.0,2505.0,465.0,940.0,342,411.0,15354.0,2180.0,2651.436,0,3252.1,1.0,15353.87502,4368.0,2802.0,1496.868,3.0,2788.0,0.28,4323.550003,2810.0,1571.0,290.803,13,577.0,0.0,2822.737502,15841.0,6737.0,4076.0,26654.0,24130,17577.0,20101.0,42.107,112.748,41.078,1200,2002,6.26311172511,D,D,D,2.47972561566,196496.583748,7.54199744462,200.0,61.69,52.63,43.41,0,1190.8,412.84,551.61,3.6572,2.1831,21014.0,BN
2001-12-20,37388,7387.0,3072.0,3182.0,996.0,1211.0,542,928.0,18520.0,2083.0,2684.039,0,3252.1,1.57,18520.34586,6117.0,2936.0,1503.597,6.0,2788.0,0.92,6334.537506,3342.0,1449.0,294.558,13,577.0,0.39,3355.145837,14677.0,7075.0,4065.0,25817.0,24743,18275.0,19349.0,41.716,112.964,41.295,1200,2002,6.26311172511,D,D,D,2.47972561566,205192.100421,8.23573752128,200.0,64.34,54.91,45.5,0,1205.3,412.84,551.61,3.6572,2.1831,18624.0,BN
2001-12-21,33819,5402.0,2423.0,3663.0,687.0,1476.0,469,842.0,14158.0,351.0,2711.425,0,3252.1,0.52,14158.10836,5238.0,3930.0,1505.845,0.0,2788.0,0.08,5063.366669,3722.0,1925.0,298.123,13,577.0,0.51,3735.35417,19049.0,7100.0,4035.0,30184.0,26835,20629.0,23978.0,41.482,113.6,41.186,1200,2002,6.26311172511,D,D,D,2.47972561566,209090.60376,8.06866539564,200.0,65.15,55.49,46.73,0,1220.4,412.84,551.61,3.6572,2.1831,22849.0,BN
2001-12-22,35930,5452.0,2605.0,3125.0,781.0,995.0,492,548.0,18767.0,245.0,2748.163,0,3252.1,1.05,18767.07503,4395.0,1470.0,1511.561,0.0,2788.0,0.44,4351.816672,2871.0,1376.0,301.089,13,577.0,0.0,2884.358336,21801.0,7120.0,4070.0,32991.0,31836,28745.0,29900.0,41.327,114.206,41.35,1200,2002,6.26311172511,D,D,D,2.47972561566,217403.148602,8.26660543377,200.0,66.47,57.01,47.93,0,1230.9,412.84,551.61,3.6572,2.1831,25084.0,BN
2001-12-23,36289,5839.0,2926.0,3778.0,554.0,1449.0,446,697.0,18691.0,0.0,2785.237,0,3252.1,1.66,18691.47503,5547.0,1747.0,1524.532,3.0,2788.0,0.04,5487.545844,3379.0,1209.0,305.393,13,577.0,0.7,3391.933337,26363.0,7108.0,4062.0,37533.0,35232,32276.0,34577.0,41.172,114.644,41.459,1200,2002,6.26311172511,D,D,D,2.47972561566,225224.466202,8.05860727076,200.0,67.23,58.7,49.28,0,1253.3,412.84,551.61,3.6572,2.1831,29952.0,BN
2001-12-24,23306,4351.0,2110.0,2697.0,532.0,1221.0,375,316.0,13391.0,424.0,2810.957,0,3252.1,0.0,13391.16669,4293.0,2024.0,1528.897,24.0,2788.0,0.0,4248.687504,2507.0,1366.0,307.657,13,577.0,0.0,2520.433335,26870.0,7225.0,4065.0,38160.0,36138,32324.0,34346.0,41.017,114.988,41.623,1200,2002,6.26311172511,D,D,D,2.47972561566,227354.409581,7.81684905264,200.0,67.23,58.7,49.28,0,1264.2,412.84,551.61,3.6572,2.1831,30841.0,BN
2001-12-25,18300,3803.0,1654.0,1733.0,407.0,1350.0,395,518.0,11242.0,727.0,2831.813,0,3252.1,0.0,11241.90002,3450.0,2452.5,1540.814,6.0,2788.0,0.0,3494.154177,1897.0,1897.0,307.657,13,577.0,0.0,1910.0,25071.0,7214.0,4049.0,36334.0,36204,31127.5,31257.5,40.785,115.223,41.733,1200,2002,6.26311172511,D,D,D,2.47972561566,227228.589122,7.58234358106,200.0,67.3,58.72,49.28,0,1286.1,412.84,551.61,3.6572,2.1831,31415.0,BN
2001-12-26,15606,3638.0,1791.0,1642.0,377.0,394.0,377,467.0,9837.0,939.0,2849.463,0,3266.78,0.0,9837.541682,3501.0,2881.0,1542.045,0.0,2788.0,0.0,3501.629168,1836.0,1426.0,308.47,13,577.0,0.0,1848.887501,27334.0,7048.0,4067.0,38449.0,34580,29334.0,33203.0,40.554,115.664,41.842,1200,2002,6.26311172511,D,D,D,2.47972561566,225704.701348,7.35487327363,200.0,67.69,58.72,49.36,0,1298.7,412.84,551.61,3.6572,2.1831,34454.0,BN
2001-12-27,15921,3314.0,1797.0,2057.0,511.0,1013.0,374,613.0,10620.0,902.0,2868.739,0,3281.46,0.0,10620.31668,3563.0,2762.0,1543.628,3.0,2788.0,0.08,3563.095835,2137.0,1493.0,309.747,13,577.0,0.0,2149.820834,25393.0,7165.0,4079.0,36637.0,31396,26239.0,31480.0,40.323,116.105,42.062,1200,2002,6.26311172511,D,D,D,2.47972561566,225039.782961,7.21422707542,200.0,67.87,59.17,49.52,0,1312.3,412.84,551.61,3.6572,2.1831,32942.0,BN
2001-12-28,18885,5619.0,2075.0,3368.0,1293.0,1727.0,1275,1330.0,12828.0,734.0,2892.728,0,3296.14,0.25,12828.45419,5205.0,4086.0,1545.212,9.0,2788.0,1.0,4893.600001,3912.0,1458.0,314.614,13,577.0,0.02,3924.779171,21690.0,7209.0,4087.0,32986.0,29012,22734.0,26708.0,40.323,116.817,42.338,1200,2002,6.26311172511,D,D,D,2.47972561566,226616.248003,7.99780026316,200.0,69.51,59.88,50.61,0,1330.7,412.84,551.61,3.6572,2.1831,29040.5,BN
