datetime,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains
2008-04-01,40.59,33.39,32.04,41.18,5.32,26.83,3.57,0.0,38.42,0.0,22.46,28.72,35.57,44.28,0.0,36.77,,5608.89,3043.62,3315.91,1054.86,1719.03,813.95,1560.01,808.39,203.62,8562.67,0.0,0.0,0.0,54.15,54.7,50.34,13.13851237
2008-04-02,40.5,33.38,31.87,41.16,4.28,26.81,2.87,0.0,38.4,0.0,21.05,28.48,35.56,44.03,0.0,36.74,,6678.79,3223.16,3373.65,1061.61,1787.12,822.63,1520.37,802.01,189.45,8995.73,0.0,0.02,0.0,57.41,53.72,51.6,10.86347106
2008-04-03,40.17,33.37,31.61,41.17,2.79,26.84,1.87,0.0,38.1,0.0,18.84,27.85,35.43,43.42,0.0,36.71,,7707.5,3464.67,3580.67,1105.32,1896.43,862.66,1578.87,825.5,186.54,9894.65,0.0,0.0,0.0,55.98,53.47,51.96,14.78479336
2008-04-04,39.77,33.2,31.31,41.06,0.88,26.84,0.59,0.0,37.73,0.0,16.99,27.25,35.23,42.63,0.0,35.99,,8483.95,3675.3,3633.97,1241.71,2067.33,893.93,1673.94,895.9,177.4,10755.92,0.0,0.0,0.0,58.44,55.95,54.44,12.10710742
2008-04-05,39.41,32.97,31.0,40.8,0.0,26.78,0.0,0.0,37.32,0.0,14.51,26.47,35.1,41.8,0.0,35.07,,8419.47,3557.1,3441.12,1260.87,2079.78,884.17,1666.45,894.74,168.29,10412.5,0.0,0.0,0.0,53.41,51.75,47.3,4.442975199
2008-04-06,39.2,32.9,30.82,40.76,0.0,26.75,0.0,0.0,37.15,0.0,12.61,26.01,35.08,41.45,0.0,34.78,,8066.4,3476.35,3280.11,1222.18,2046.19,840.91,1540.72,859.66,164.88,9951.0,0.08,0.14,0.11,54.01,52.52,46.31,5.587438007
2008-04-07,39.22,32.94,30.87,40.8,0.0,26.78,0.0,0.0,37.18,0.0,10.48,26.04,35.15,41.41,0.0,34.74,,8246.4,3729.37,4012.43,1320.68,2154.71,836.54,1483.38,975.68,180.6,9543.31,0.01,0.1,0.0,52.8,51.89,45.31,5.416859495
2008-04-08,39.13,32.96,30.73,40.89,0.0,26.84,0.0,0.0,37.16,0.0,8.39,25.93,35.14,41.37,0.0,34.73,,7633.77,3350.33,3355.29,1267.12,2079.69,805.31,1424.64,895.59,168.65,9068.65,0.01,0.01,0.04,54.83,54.03,50.1,9.250909075
2008-04-09,39.07,32.95,30.71,40.88,0.0,26.83,0.0,0.0,37.02,0.0,6.03,25.82,35.14,41.03,0.0,34.96,,7515.09,3197.32,2982.51,1222.2,2035.23,761.06,1367.56,828.22,157.21,8988.56,0.02,0.0,0.01,53.9,51.87,47.61,8.586446267000001
2008-04-10,38.97,32.94,30.7,40.87,0.0,26.82,0.0,0.0,36.92,0.0,3.33,25.61,35.21,40.63,0.0,35.02,,8255.1,3570.19,3140.86,1322.86,2110.77,807.22,1432.93,936.44,160.47,9508.61,0.0,0.0,0.0,58.46,56.46,52.72,8.715371886
2008-04-11,38.57,32.84,30.33,40.61,0.0,26.77,0.0,0.0,36.51,0.0,0.0,24.94,35.07,39.73,0.0,34.53,,9816.81,4540.49,3658.17,1650.72,2493.99,1130.49,1890.94,1246.53,164.6,10847.52,0.0,0.0,0.0,64.58,62.07,58.75,5.662809908
2008-04-12,37.97,32.53,29.81,40.15,0.0,26.53,0.0,0.0,35.87,0.0,0.0,23.92,34.69,38.2,0.0,33.4,,12007.32,5657.04,4593.07,1905.23,2969.7,1557.62,2515.63,1643.54,133.99,12850.25,0.0,0.0,0.0,69.75,69.23,62.54,6.257851229
2008-04-13,37.11,31.9,29.01,39.39,0.0,26.0,0.0,0.0,35.07,0.0,0.0,22.2,34.05,36.39,0.0,30.96,,13955.49,6370.95,5828.17,2323.35,3658.14,1963.46,3232.35,2114.44,116.42,14738.02,0.0,0.0,0.0,70.96,70.36,65.05,2.392066112
2008-04-14,36.11,31.11,28.07,38.32,0.0,25.39,0.0,0.0,34.09,0.0,0.0,20.25,33.45,34.46,0.0,28.41,,13538.46,6175.14,5894.71,2528.27,4215.82,2203.39,3863.79,1978.1,103.71,14352.07,0.01,0.0,0.02,66.77,65.23,58.5,5.061818173
2008-04-15,35.33,30.52,27.44,37.6,0.0,24.95,0.0,0.0,33.32,0.0,0.0,18.78,33.24,33.13,0.0,27.7,,10348.82,4840.65,4831.55,2112.44,3562.37,1850.42,3364.4,1546.81,96.69,11608.59,0.0,0.0,0.02,51.99,52.36,45.76,3.881652886
2008-04-16,35.16,30.46,27.26,37.55,0.0,24.92,0.0,0.0,33.25,0.0,0.0,18.52,33.24,32.92,0.0,28.08,,8928.96,4166.67,4094.74,1752.14,3090.0,1435.68,2817.49,1256.5,93.83,10761.81,0.0,0.0,0.0,56.73,56.11,52.52,5.331570239
2008-04-17,34.79,30.24,26.86,37.17,0.0,24.81,0.0,0.0,32.87,0.0,0.0,17.83,33.07,31.97,0.0,27.81,,10476.52,4729.87,4881.34,2077.12,3344.65,1737.4,3293.94,1453.71,88.56,12179.41,0.0,0.0,0.0,64.79,62.83,59.5,6.468099163
2008-04-18,34.03,29.63,26.18,36.4,0.0,24.41,0.0,0.0,32.16,0.0,0.0,16.31,32.65,30.44,0.0,26.47,,11748.29,5240.54,5574.23,2372.24,3672.34,2107.83,3755.64,1655.84,82.34,13147.95,0.0,0.0,0.0,63.37,60.8,59.55,8.953388415
2008-04-19,33.28,29.01,25.56,35.75,0.0,24.02,0.0,0.0,31.38,0.0,0.0,14.88,32.32,28.82,0.0,25.38,,10362.66,4606.29,4997.53,2172.19,3370.8,2011.18,3362.48,1499.35,78.73,11207.34,0.01,0.0,0.01,55.23,54.58,48.83,0.085289256
2008-04-20,33.03,28.89,25.31,35.56,0.0,23.95,0.0,0.0,31.16,0.0,0.0,14.43,32.29,28.49,0.0,25.31,,8192.11,3617.35,3857.09,1734.17,2625.7,1589.45,2568.57,1155.24,76.2,9164.84,0.0,0.0,0.04,48.42,49.44,41.55,-0.470082644
2008-04-21,32.99,28.85,25.27,35.51,0.0,23.92,0.0,0.0,31.13,0.0,0.0,14.36,32.33,28.49,0.0,25.34,,7218.27,3060.95,3197.44,1488.34,2222.03,1283.59,2086.54,955.52,74.2,8532.88,0.0,0.0,0.01,50.56,50.4,42.9,1.822809914
2008-04-22,32.96,28.82,25.12,35.47,0.0,23.89,0.0,0.0,31.1,0.0,0.0,13.94,32.32,28.44,0.0,25.33,,8945.77,4198.1,4087.44,1521.28,2218.29,1204.25,2277.35,1014.4,99.56,9900.44,0.43,0.58,0.47,50.09,50.18,46.08,1.319008262
2008-04-23,33.46,29.15,25.4,35.77,0.0,24.03,0.0,0.0,31.29,0.0,0.0,13.85,32.84,28.96,0.0,25.42,,14261.96,8990.21,11792.65,3316.48,4356.2,2768.14,3279.3,3173.87,1235.89,11968.86,0.47,1.19,0.32,52.8,54.36,46.58,-0.335206611
2008-04-24,35.18,30.39,26.7,37.7,0.0,25.14,0.0,0.0,31.7,0.0,0.0,14.84,33.04,30.47,0.0,25.73,,9451.66,4865.4,5674.57,2001.96,3116.81,1662.94,2479.32,1625.85,352.33,10667.67,0.02,0.08,0.01,52.94,53.41,46.91,-6.107107428
2008-04-25,35.18,30.49,26.74,37.77,0.0,25.16,0.0,0.0,31.66,0.0,0.0,14.57,33.06,30.41,0.0,25.61,,9184.21,4399.69,4770.55,1832.28,2772.23,1336.42,2172.79,1338.6,225.54,10902.56,0.0,0.0,0.0,60.89,59.54,56.96,-8.193718994
2008-04-26,34.55,30.22,26.22,37.55,0.0,25.07,0.0,0.0,31.06,0.0,0.0,13.35,32.82,29.27,0.0,24.38,,11161.18,5471.39,5691.26,2159.93,3136.55,1533.63,2611.56,1579.05,171.18,12602.8,0.0,0.0,0.0,69.59,66.85,64.19,2.610247929
2008-04-27,33.74,29.65,25.41,36.71,0.0,24.6,0.0,0.0,30.19,0.0,0.0,11.7,32.22,27.21,0.0,22.69,,12893.75,6916.51,7524.77,2632.02,3985.71,2110.18,3596.85,2097.93,139.35,14183.17,0.0,0.0,0.0,73.01,72.59,67.42,-0.190413223
2008-04-28,32.59,28.78,24.38,35.55,0.0,23.93,0.0,0.0,29.15,0.0,0.0,9.36,31.43,24.9,0.0,19.63,,13731.37,7581.35,8247.86,3057.81,4926.22,2663.68,4613.64,2302.99,118.11,16352.71,0.0,0.0,0.0,71.04,70.72,65.92,-0.428429751
2008-04-29,31.52,27.79,23.48,34.45,0.0,23.22,0.0,0.0,27.97,0.0,0.0,6.96,30.74,22.7,0.0,16.95,,12375.55,6875.71,7323.94,2815.27,4869.55,2658.9,4681.76,2017.81,104.81,13979.71,0.01,0.0,0.01,63.07,62.03,55.75,-1.071074378
2008-04-30,30.89,27.3,22.91,33.98,0.0,22.96,0.0,0.0,27.41,0.0,0.0,5.23,30.6,21.96,0.0,16.19,,9564.2,5361.58,5863.19,2272.83,3990.62,2078.69,3802.94,1581.44,96.56,11373.28,0.0,0.0,0.01,54.89,56.44,48.38,-0.085289256
2008-05-01,30.7,27.17,22.65,33.76,0.0,22.88,0.0,0.0,27.25,0.0,0.0,4.04,30.6,21.57,0.0,16.07,,8680.68,4861.89,5391.09,2069.94,3704.3,1691.38,3269.11,1414.59,91.48,10899.46,0.0,0.0,0.0,59.18,58.93,54.15,-5.440661147999999
2008-05-02,30.29,26.9,22.26,33.37,0.0,22.72,0.0,0.0,26.89,0.0,0.0,2.23,30.37,20.62,0.0,15.22,,9693.08,5429.57,6316.96,2454.88,4584.29,2022.3,3885.19,1674.16,81.55,12422.63,0.02,0.0,0.03,64.74,64.42,61.19,-6.948099162
2008-05-03,29.46,26.26,21.54,32.5,0.0,22.25,0.0,0.0,26.18,0.0,0.0,0.32,29.86,19.1,0.0,12.95,,11723.2,6480.23,7598.98,2970.03,5713.95,2583.89,4817.03,2099.05,76.72,14252.7,0.05,0.0,0.05,64.29,62.28,63.18,-15.20330576
2008-05-04,28.39,25.37,20.71,31.54,0.0,21.69,0.0,0.0,25.32,0.0,0.0,0.0,29.3,17.36,0.0,10.99,,12879.84,7120.05,8191.36,3146.09,5965.92,2701.01,4979.73,2398.6,73.75,14148.8,0.11,0.09,0.01,67.37,66.01,62.93,-8.572561969
2008-05-05,27.54,24.6,19.87,30.68,0.0,21.32,0.0,0.0,24.42,0.0,0.0,0.0,28.79,15.38,0.0,9.07,,14258.8,8534.51,9604.63,3830.55,7259.15,3187.13,5826.65,2947.92,70.35,14934.84,0.0,0.02,0.0,72.06,67.43,67.94,-7.59272726
2008-05-06,26.24,23.59,18.69,29.43,0.0,20.68,0.0,0.0,23.22,0.0,0.0,0.0,27.98,12.87,0.0,6.28,,14428.98,9345.21,10351.67,4531.46,8451.64,3847.42,6896.47,3097.72,67.43,15565.17,0.0,0.0,0.02,70.59,67.45,69.42,-2.755041318
2008-05-07,24.88,22.43,17.5,28.13,0.0,19.88,0.0,0.0,21.92,0.0,0.0,0.0,27.12,10.3,0.0,3.19,,14013.0,9143.99,9620.3,4485.92,7244.83,3702.55,6770.03,2918.45,63.71,15826.18,0.08,0.05,0.1,66.34,62.84,64.93,-3.375867763
2008-05-08,23.61,21.63,16.54,27.26,0.0,19.3,0.0,0.0,20.81,0.0,0.0,0.0,26.49,7.91,0.0,0.59,,12505.59,8619.26,9469.37,4679.83,6896.28,3711.19,6705.28,2940.78,61.04,14242.29,0.0,0.0,0.0,69.29,67.41,64.77,-8.189752052000001
2008-05-09,22.49,20.7,15.6,26.19,0.0,18.68,0.0,0.0,19.87,0.0,0.0,0.0,26.01,5.97,0.0,0.0,,11429.86,8019.93,8873.27,4657.81,6740.41,3709.36,6678.48,2836.62,57.1,13343.18,0.0,0.0,0.0,67.72,66.15,62.01,-6.94413222
2008-05-10,21.39,19.72,14.74,25.22,0.0,18.12,0.0,0.0,19.01,0.0,0.0,0.0,25.56,4.17,0.0,0.0,,11712.98,8577.79,9237.91,4969.21,7075.26,3893.59,7296.4,3056.95,55.62,13718.66,0.0,0.0,0.0,70.7,69.16,66.66,-7.979504119
2008-05-11,20.08,18.64,13.69,24.0,0.0,17.31,0.0,0.0,17.87,0.0,0.0,0.0,24.84,1.64,0.0,0.0,,11541.68,8559.33,9411.61,5227.21,7558.08,4237.86,7876.13,3238.96,52.34,14339.13,0.0,0.01,0.01,70.23,66.88,66.85,-11.75008262
2008-05-12,18.85,17.55,12.69,22.81,0.0,16.53,0.0,0.0,16.66,0.0,0.0,0.0,24.18,0.0,0.0,0.0,,9806.53,7094.28,8380.11,4879.41,6985.5,3991.68,7023.0,2931.58,49.88,12252.37,0.0,0.0,0.0,67.17,67.64,60.19,-6.672396683
2008-05-13,18.06,16.97,11.99,22.1,0.0,16.1,0.0,0.0,15.95,0.0,0.0,0.0,23.76,0.0,0.0,0.0,,9667.4,6910.73,8314.89,4564.49,6541.45,3949.28,6312.58,2861.52,47.62,12927.55,0.0,0.0,0.0,70.93,70.61,66.35,-7.031404947
2008-05-14,16.95,16.17,11.08,21.14,0.0,15.58,0.0,0.0,14.88,0.0,0.0,0.0,22.94,0.0,0.0,0.0,,12037.03,9825.04,12144.23,5474.54,9353.94,5514.97,8520.48,3912.48,46.15,15138.12,0.0,0.0,0.0,77.6,78.58,72.38,-6.216198337000001
2008-05-15,14.88,14.72,9.36,19.43,0.0,14.63,0.0,0.0,12.87,0.0,0.0,0.0,21.57,0.0,0.0,0.0,,14687.16,14538.48,17281.92,7752.03,13681.11,6928.5,10212.81,6370.18,44.44,16345.66,0.0,0.0,0.0,81.37,84.87,76.44,-6.083305775
2008-05-16,12.13,12.96,6.96,17.14,0.0,13.27,0.0,0.0,10.12,0.0,0.0,0.0,19.98,0.0,0.0,0.0,,14481.62,15871.93,18387.65,8043.5,14708.48,7371.1,10033.04,7286.16,44.12,17342.29,0.0,0.0,0.0,86.15,86.97,81.05,-6.755702468
2008-05-17,9.78,11.25,4.9,14.82,0.0,11.91,0.0,0.0,7.51,0.0,0.0,0.0,18.18,0.0,0.0,0.0,,13052.51,13713.71,16630.06,8097.31,13619.69,7437.2,9792.24,6730.21,43.11,16222.76,0.0,0.0,0.0,87.28,86.58,83.36,-7.757355359
2008-05-18,7.67,9.5,3.12,12.81,0.0,10.64,0.0,0.0,5.45,0.0,0.0,0.0,16.95,0.0,0.0,0.0,,12219.36,13846.84,17934.73,8941.51,13977.08,7859.64,11293.77,7512.52,40.55,15918.56,0.0,0.0,0.0,87.74,87.4,83.81,-5.92661156
2008-05-19,5.55,7.55,1.0,10.52,0.0,9.28,0.0,0.0,3.38,0.0,0.0,0.0,15.73,0.0,0.0,0.0,,10799.46,11840.15,14846.27,7499.54,12915.4,8111.03,12167.65,6781.19,39.58,16067.76,0.0,0.0,0.0,82.44,79.02,81.31,-9.375867753
2008-05-20,3.6,5.95,0.0,8.82,0.0,8.14,0.0,0.0,1.17,0.0,0.0,0.0,14.35,0.0,0.0,0.0,,9112.73,10929.64,13618.88,6812.07,12688.36,8549.99,11911.77,5776.47,39.39,14461.54,0.01,0.01,0.07,78.57,76.34,75.54,-11.75999998
2008-05-21,1.38,4.2,0.0,6.99,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,13.22,0.0,0.0,0.0,,6784.09,8164.6,10952.11,5905.58,10971.88,7873.84,9363.43,4888.87,39.23,10393.65,0.0,0.03,0.01,67.48,69.51,59.69,-6.85289255
2008-05-22,0.2,3.31,0.0,5.79,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,,5556.02,5884.51,7035.4,4058.89,7217.99,5527.16,6196.67,3135.69,38.7,8770.44,0.01,0.0,0.01,65.41,66.96,57.38,-8.792727258
2008-05-23,0.0,2.85,0.0,5.49,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,,5785.8,5675.09,6723.08,3573.29,6315.95,4513.83,4911.76,2856.1,38.11,9037.37,0.17,0.03,0.18,66.67,66.91,61.84,-6.154710733
2008-05-24,0.0,1.93,0.0,4.74,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,,6254.54,5683.08,6685.22,3486.41,5988.25,3950.13,4885.89,2901.12,38.07,10837.22,0.13,0.05,0.3,65.33,64.02,61.07,-7.027438005
2008-05-25,0.0,0.97,0.0,4.32,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,11.71,0.0,0.0,0.0,,7908.29,6979.92,6987.11,3171.68,5439.52,3506.35,4661.17,2695.8,38.68,14370.01,0.44,0.13,0.55,64.02,60.18,64.31,-1.564958675
2008-05-26,0.0,0.22,0.0,3.67,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,11.04,0.0,0.0,0.0,,7612.15,5835.58,5937.22,2981.23,4849.15,3143.46,4430.51,2408.56,61.51,16637.02,0.11,0.09,0.19,60.93,57.88,54.11,-4.919008256000001
2008-05-27,0.0,0.0,0.0,3.32,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,,6531.13,5524.8,5948.6,2881.27,4651.55,3015.37,4579.99,2405.61,40.4,13636.9,0.09,0.11,0.2,62.62,60.99,57.75,-6.63074379
2008-05-28,0.0,0.0,0.0,2.79,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,0.0,0.0,,6016.22,5349.68,6177.45,3006.28,4666.24,3128.27,4724.56,2529.29,41.65,11314.74,0.11,0.18,0.09,62.67,62.12,59.96,-8.691570233
2008-05-29,0.0,0.0,0.0,2.23,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,,5909.24,5643.94,6642.15,3160.14,4898.93,3089.04,4923.8,2639.1,42.28,11320.29,0.04,0.07,0.18,63.37,60.72,61.59,-10.16528924
2008-05-30,0.0,0.0,0.0,1.6,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,9.15,0.0,0.0,0.0,,5697.11,4871.21,6672.11,3197.76,5186.82,3395.35,5514.54,3047.22,41.98,11929.1,0.01,0.01,0.13,66.45,62.67,64.29,-11.94644626
2008-05-31,0.0,0.0,0.0,0.11,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,,5422.0,3943.33,5690.36,2934.09,5144.25,3444.02,6198.84,3147.69,40.95,10913.58,0.0,0.0,0.06,69.74,66.8,67.05,-12.06545453
2008-06-01,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,,5093.78,3398.51,4884.6,2854.29,5381.45,3445.82,6452.2,2692.63,37.17,9660.07,0.0,0.0,0.02,68.82,66.28,67.2,-13.32099171
2008-06-02,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,,4649.94,3106.78,4218.85,2924.1,5754.67,3293.72,6211.49,2431.54,33.43,8522.85,0.0,0.0,0.0,68.49,65.72,69.38,-10.66115701
2008-06-03,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,,4168.05,2928.05,4146.06,2729.55,5893.88,3556.07,6416.69,2435.38,30.92,8171.91,0.03,0.0,0.15,71.72,68.93,65.23,-11.41884296
2008-06-04,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,,3705.08,2949.52,4004.18,2816.73,5965.56,3549.53,6238.14,2682.22,30.89,7740.35,0.01,0.06,0.02,66.49,67.49,60.14,-13.59272725
2008-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,,3252.41,2752.66,3076.86,2864.71,6262.05,3293.85,6183.97,2675.64,30.42,7256.46,0.0,0.0,0.02,70.22,70.14,64.68,-9.683305769
2008-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,,3046.37,2740.14,2527.97,2445.93,6911.05,3561.44,6802.81,2572.17,28.96,6796.3,0.0,0.0,0.0,68.69,70.37,61.67,-14.06876031
2008-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,,2870.77,2666.2,2187.61,2157.04,7021.71,3333.1,6822.21,2102.75,26.62,6472.71,0.0,0.0,0.0,68.45,68.81,62.97,-15.94909088
2008-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,,2714.12,2944.67,2051.62,2119.36,7051.12,3426.23,7588.18,1835.61,26.62,6448.72,0.0,0.0,0.0,75.22,74.44,70.29,-13.64826444
2008-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,,2543.21,2496.78,2030.95,2245.59,8037.59,3577.06,9292.54,1700.15,26.41,6570.43,0.0,0.0,0.0,79.97,78.94,74.89,-15.79239667
2008-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,,2394.22,1708.72,1886.64,2080.07,8209.64,3361.06,10507.54,1267.56,25.97,6189.07,0.0,0.0,0.0,73.15,75.87,64.34,-18.25983468
2008-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,,2292.75,1453.81,1474.89,1834.83,7516.03,2927.31,9810.28,945.87,25.97,5853.14,0.0,0.0,0.0,69.81,72.07,64.59,-17.62710741
2008-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2209.16,1321.53,1176.47,1611.85,6984.82,1723.67,9304.24,762.88,25.92,5695.1,0.0,0.0,0.0,76.78,76.8,71.32,-19.74743798
2008-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2106.79,1197.16,1027.41,1259.37,6475.03,1193.13,11459.34,656.86,25.92,5656.3,0.0,0.0,0.0,84.41,83.16,78.56,-21.45123963
2008-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024.12,1104.6,914.65,1061.71,4645.6,975.63,6286.01,564.72,25.88,5721.01,0.0,0.0,0.0,84.01,82.21,80.21,-14.19371898
2008-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1958.61,1017.22,827.68,960.35,3883.75,837.22,5005.67,503.6,25.51,5859.07,0.0,0.0,0.0,79.94,77.46,79.02,-17.11933881
2008-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1922.75,959.07,757.35,874.5,3466.88,727.3,3112.35,449.05,24.76,5753.16,0.0,0.0,0.0,80.57,76.2,79.77,-22.36363633
2008-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1871.2,914.32,698.61,812.79,2831.99,639.54,2397.44,387.82,24.61,5327.6,0.0,0.0,0.0,74.64,71.56,77.87,-21.81421484
2008-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1823.5,873.58,673.55,768.57,2555.16,566.95,2051.31,350.86,24.36,5102.68,0.0,0.0,0.0,79.86,79.84,75.6,-17.76595038
2008-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1781.43,848.94,631.73,737.02,2542.25,517.52,1788.69,329.45,24.36,4995.94,0.0,0.0,0.0,78.75,77.72,75.67,-24.52561979
2008-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1728.91,829.04,601.05,707.86,2601.4,473.94,1581.95,306.09,24.36,4998.6,0.0,0.0,0.0,81.1,82.38,76.76,-31.69785119
2008-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1695.81,801.83,578.84,677.96,1785.08,433.49,1405.31,289.71,24.36,5055.74,0.0,0.0,0.02,85.63,85.92,79.58,-21.02280988
2008-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1664.9,755.69,552.18,656.29,1363.6,397.42,1277.07,280.9,24.36,4928.93,0.0,0.0,0.0,79.42,79.19,74.92,-25.773223100000006
2008-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1648.48,745.56,528.85,642.72,1208.82,370.71,1176.18,269.4,24.36,4896.65,0.0,0.0,0.0,77.95,75.36,78.29,-30.48793383
2008-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1638.63,740.13,506.62,624.75,1079.92,353.83,1084.5,259.55,23.98,4988.72,0.0,0.0,0.0,79.59,74.87,80.44,-31.29123962
2008-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1632.33,726.44,490.99,612.42,991.26,341.3,1019.09,242.97,22.97,5138.65,0.0,0.0,0.01,78.12,74.96,81.36,-25.80694211
2008-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1621.55,668.53,490.62,619.03,994.82,358.3,1036.16,244.92,21.9,4795.99,0.0,0.01,0.0,70.91,66.69,79.82,-20.94148757
2008-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1608.7,669.79,479.14,623.17,992.11,351.77,1007.89,243.5,21.94,4298.31,0.0,0.01,0.0,75.54,73.23,85.93,-27.62975202
2008-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1580.9,664.19,460.63,612.4,925.58,342.25,949.89,236.12,21.9,4183.59,0.0,0.01,0.01,75.16,71.58,80.19,-18.47206608
2008-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1573.74,657.21,451.27,600.84,854.2,318.38,881.25,230.33,21.9,4161.83,0.0,0.0,0.01,76.21,73.62,76.9,-19.51537187
2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1628.76,647.05,451.79,596.34,810.63,302.83,834.45,222.48,21.9,4544.22,0.07,0.01,0.16,79.8,77.93,78.08,-20.53289253
