,BND_fnf,SHA_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_pr,ORO_pr,FOL_pr,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_tas,ORO_tas,FOL_tas
1965-02-13,17968.27,14446.64,3444.95,4121.03,6129.27,1947.35,3306.55,1704.77,1929.42,2245.79,1782.48,1.2673611111111114,0.5705645161290321,0.2325757575757576,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,6.3900000000000015,7.56,7.88
1965-02-14,17090.66,13771.48,3297.08,3875.57,5752.29,1837.88,3108.29,1620.49,1856.67,2103.92,1662.82,1.7758680555555555,1.1044354838709676,2.3053030303030297,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,4.22,7.05,6.47
1965-02-15,16358.54,13214.34,3159.18,3643.48,5390.36,1732.61,2917.19,1535.27,1774.76,1968.32,1547.37,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,7.18,8.68,7.08
1965-02-16,15658.97,12657.98,3022.19,3408.89,5046.73,1633.69,2739.6,1449.27,1685.31,1842.09,1437.88,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,6.91,9.61,7.0200000000000005
1965-02-17,14937.99,12087.29,2884.68,3179.37,4727.64,1538.4,2574.6,1362.83,1593.2,1722.31,1332.0,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,8.88,9.93,9.91
1965-02-18,14228.54,11543.85,2783.02,2999.96,4463.99,1455.85,2432.81,1284.99,1496.79,1615.3,1236.56,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,11.16,11.59,11.19
1965-02-19,13614.45,11095.63,2754.58,2913.15,4318.17,1403.7,2334.71,1226.54,1412.86,1552.68,1167.49,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,11.37,12.82,12.09
1965-02-20,13224.41,10947.3,2859.01,2927.23,4318.89,1390.22,2295.74,1191.41,1358.99,1532.06,1134.81,0.03333333333333333,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,13.08,13.56,13.36
1965-02-21,13241.83,11173.09,3051.36,3033.59,4432.06,1402.4,2319.04,1173.24,1332.79,1525.26,1132.79,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,9.42,13.62,13.23
1965-02-22,13524.73,11538.64,3270.8,3219.07,4626.25,1433.24,2397.65,1166.8,1336.93,1536.87,1155.02,0.08732638888888887,0.0032258064516129032,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,6.41,10.9,11.83
1965-02-23,13812.68,11859.0,3526.64,3385.19,4844.7,1461.07,2490.43,1159.45,1362.57,1548.88,1184.72,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,7.37,9.23,9.2
1965-02-24,14034.9,12127.54,3764.67,3454.34,4961.92,1449.44,2545.73,1129.5,1370.52,1536.91,1192.24,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,7.65,10.45,9.51
1965-02-25,14136.29,12206.93,3851.08,3473.07,4961.23,1414.42,2559.71,1085.73,1346.11,1508.81,1181.13,0.0,0.0,0.0,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,8.25,11.17,10.55
1965-02-26,13965.57,12032.79,3907.03,3516.75,4949.09,1394.42,2557.51,1051.74,1342.82,1487.48,1171.71,0.6567708333333334,0.0,0.048484848484848485,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,7.83,11.81,12.48
1965-02-27,13719.2,11889.89,4209.96,3633.47,5024.14,1416.2,2594.16,1045.78,1391.12,1499.02,1179.7,10.873437499999996,17.06612903225807,24.640151515151526,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,6.28,12.36,12.23
1965-02-28,14060.98,12372.21,5028.22,4056.42,5513.44,1579.4,2799.3,1168.46,1480.79,1665.96,1299.04,0.02013888888888889,0.2810483870967742,0.2424242424242424,118.51863861083984,263.6817626953125,263.6817626953125,358.4336242675781,6.17,9.17,8.2
1965-03-01,14985.63,13092.34,6111.48,4479.73,6205.06,1694.18,3065.83,1310.28,1589.12,1799.69,1387.67,0.0,0.0,0.01212121212121212,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,8.25,10.4,8.950000000000003
1965-03-02,15339.68,13241.08,6511.3,4537.35,6290.08,1641.87,3115.33,1283.44,1600.62,1757.04,1353.52,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,10.84,12.2,11.81
1965-03-03,14874.49,12825.01,6501.13,4489.17,6052.53,1585.75,3024.09,1202.16,1543.31,1715.94,1298.89,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.02,12.02,11.41
1965-03-04,14199.94,12249.27,6585.41,4401.31,5858.1,1531.17,2926.48,1134.21,1496.74,1673.12,1217.29,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.48,13.28,13.31
1965-03-05,13600.55,11874.59,6647.75,4286.7,5582.12,1493.75,2831.48,1073.58,1446.73,1626.35,1143.57,0.3027777777777779,0.08830645161290324,0.2409090909090909,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.18,13.36,13.57
1965-03-06,13314.55,11742.76,6830.65,4171.33,5343.18,1478.25,2772.31,1034.82,1413.13,1588.06,1083.21,0.1387152777777778,0.8584677419354839,1.5265151515151518,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,7.45,11.27,11.55
1965-03-07,13231.57,11733.26,7057.78,4081.59,5131.24,1495.69,2737.45,1003.52,1382.89,1562.13,1062.2,0.02083333333333334,0.2725806451612903,3.2984848484848484,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.25,10.39,9.19
1965-03-08,13156.42,11680.07,7250.94,3989.64,4926.94,1485.83,2680.33,971.82,1336.26,1512.21,1037.1,0.0,0.0,0.1704545454545454,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,11.41,11.03,10.12
1965-03-09,13038.95,11603.2,7414.14,3884.52,4715.71,1433.94,2594.45,938.53,1305.32,1437.02,982.32,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,10.97,10.8,10.48
1965-03-10,12913.56,11541.43,7602.27,3785.59,4507.63,1378.13,2496.92,902.28,1282.72,1359.26,928.71,0.045659722222222233,0.0,0.06363636363636364,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.54,10.28,9.25
1965-03-11,12799.78,11495.26,7839.72,3665.48,4296.25,1308.16,2378.82,855.5,1217.92,1269.08,868.37,0.14826388888888886,0.9592741935483872,1.0416666666666667,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.77,8.02,9.13
1965-03-12,12732.68,11491.0,8199.91,3558.45,4110.54,1249.63,2260.88,812.45,1143.37,1191.64,819.65,2.2470486111111105,20.98427419354839,6.920454545454548,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,10.08,10.4,10.13
1965-03-13,12936.88,11514.25,9081.01,3672.09,4040.06,1309.34,2200.33,835.5,1107.16,1262.69,878.17,0.5348958333333336,2.37701612903226,6.23939393939394,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,8.290000000000001,9.66,7.08
1965-03-14,13094.89,11462.26,10515.62,3788.42,4140.7,1613.4,2302.56,909.59,1281.06,1354.58,1064.97,0.0,0.0064516129032258064,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,10.01,10.59,10.59
1965-03-15,12836.84,11221.11,11257.37,3671.7,4129.66,1713.71,2320.54,912.6,1449.53,1289.81,1104.4,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,11.84,12.19,10.78
1965-03-16,12400.96,10885.4,11350.9,3562.29,3899.18,1574.74,2216.56,844.44,1386.27,1199.65,1002.65,0.0020833333333333337,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.81,12.0,12.5
1965-03-17,11975.35,10575.25,11527.64,3474.16,3696.12,1516.73,2148.98,775.52,1315.21,1125.62,942.81,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,7.63,11.33,9.76
1965-03-18,11592.39,10269.24,11572.84,3374.54,3535.03,1448.9,2047.22,723.4,1266.58,1067.76,897.51,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.03,9.17,8.73
1965-03-19,11224.43,9959.9,11599.18,3284.28,3411.72,1416.25,1992.38,693.34,1222.6,1029.55,873.1,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,10.3,11.71,10.32
1965-03-20,10884.23,9669.1,11574.17,3233.14,3347.67,1411.81,1997.69,693.58,1205.02,1013.06,861.74,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,12.04,13.86,12.44
1965-03-21,10574.23,9421.43,11576.0,3255.29,3358.44,1439.36,2069.79,734.91,1228.36,1026.66,861.68,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,14.25,14.28,14.63
1965-03-22,10357.87,9300.28,11873.87,3406.02,3487.63,1509.32,2220.79,811.17,1300.29,1082.32,875.88,0.0,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,13.91,15.55,16.26
1965-03-23,10327.89,9370.5,12552.31,3643.43,3764.16,1623.41,2467.81,903.41,1433.63,1179.01,905.02,0.0,0.0,0.030303030303030307,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,12.81,13.18,13.84
1965-03-24,10453.86,9537.18,13368.43,3836.67,4113.98,1747.34,2831.12,984.99,1615.23,1290.76,935.06,0.3958333333333333,8.193145161290325,4.104545454545455,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,10.33,10.77,10.74
1965-03-25,10683.06,9633.3,14092.31,4062.71,4438.45,1820.53,3206.44,1029.28,1735.74,1369.34,952.08,0.7848958333333327,0.6387096774193549,2.8462121212121225,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,8.370000000000001,9.69,8.66
1965-03-26,10779.04,9575.93,14433.9,4174.41,4621.04,1832.29,3361.87,1016.69,1695.14,1379.74,954.87,3.3243055555555565,5.413306451612903,13.440151515151525,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,8.06,9.67,10.42
1965-03-27,10723.42,9471.21,14334.12,4244.55,4780.83,1846.3,3347.51,1000.27,1601.19,1413.36,989.72,6.271180555555556,16.742338709677416,40.01742424242426,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,8.35,9.3,8.5
1965-03-28,11119.62,9442.98,14371.18,4848.04,5635.94,2057.36,3518.69,1228.52,1661.51,1654.41,1180.28,0.3473958333333334,0.4475806451612904,1.0795454545454548,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,8.870000000000003,8.58,8.43
1965-03-29,11523.95,9447.59,14360.72,5179.47,6505.39,2165.03,3708.45,1457.37,1808.29,1782.74,1301.57,0.4942708333333334,2.2641129032258065,0.6196969696969697,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.01,11.23,10.19
1965-03-30,11329.84,9312.8,13900.25,5019.56,6369.91,2055.99,3723.38,1388.22,1813.94,1680.51,1287.68,0.4189236111111112,0.0,0.0,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.44,12.11,11.43
1965-03-31,10946.16,8962.14,13474.35,4932.71,6032.48,1976.2,3685.84,1265.85,1722.22,1622.1,1247.67,0.6086805555555548,0.3028225806451613,0.575,71.23859405517578,235.40855407714844,235.40855407714844,341.0003356933594,9.96,13.48,14.27
1965-04-01,10460.84,8519.59,13350.35,4760.16,5903.43,1891.59,3612.5,1180.67,1679.53,1579.16,1155.79,10.382638888888883,6.487903225806455,7.951515151515154,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,8.24,11.43,9.99
1965-04-02,10205.94,8436.16,13463.25,4741.45,5958.53,1902.49,3626.66,1165.2,1795.43,1587.59,1173.89,6.2484375,0.9661290322580648,4.456060606060606,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,6.08,10.66,10.78
1965-04-03,11114.65,9207.52,13577.78,4727.4,6093.83,2014.34,3715.84,1267.66,2025.32,1680.12,1292.02,1.3729166666666663,0.5076612903225806,3.951515151515153,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,8.3,11.22,8.36
1965-04-04,12306.76,9824.48,13429.66,4595.33,6050.19,2053.88,3714.54,1316.25,2138.91,1712.78,1351.61,0.4486111111111112,0.004838709677419356,0.11742424242424244,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,12.49,13.47,12.39
1965-04-05,12248.45,9597.46,13246.83,4478.58,5914.05,1983.36,3602.19,1243.9,2123.0,1655.45,1320.88,5.893923611111108,0.2370967741935484,0.8515151515151516,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,9.47,12.23,11.87
1965-04-06,11757.39,9384.3,13253.63,4388.81,5755.7,1921.93,3511.5,1191.89,2094.61,1611.24,1311.68,6.9618055555555545,1.9633064516129035,11.433333333333335,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,5.21,8.94,9.03
1965-04-07,12009.43,9605.67,13258.03,4326.9,5683.53,1948.67,3524.93,1241.23,2162.75,1633.26,1381.12,1.7477430555555562,0.8536290322580642,3.418939393939395,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,3.94,7.4,8.06
1965-04-08,12717.87,9993.45,12978.87,4213.38,5644.09,1975.98,3539.66,1329.91,2350.51,1645.24,1428.1,4.720312500000002,8.422983870967741,10.662878787878787,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,3.29,8.5,8.6
1965-04-09,13625.85,10524.3,12666.99,4244.2,5636.89,2030.66,3610.75,1487.03,2508.44,1690.65,1516.89,11.632291666666665,21.66491935483871,26.209090909090904,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,0.93,6.67,7.97
1965-04-10,15652.69,11813.77,13045.4,5004.89,6064.71,2210.78,3824.47,1736.2,2678.36,1934.59,1831.6,7.185243055555554,4.151612903225806,24.86515151515152,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,3.33,5.28,5.71
1965-04-11,18017.8,13072.68,13262.17,5966.6,7206.29,2820.9,4449.24,2590.66,3083.49,2420.52,2677.21,4.343055555555555,3.4903225806451617,6.175,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,6.5200000000000005,9.62,6.44
1965-04-12,18938.15,13487.36,12710.94,6469.95,8085.51,3358.29,5127.59,3370.34,3515.22,2696.21,3335.65,0.2998263888888888,1.548790322580645,3.2795454545454543,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,10.81,11.7,9.24
1965-04-13,19079.47,13703.4,12220.84,6736.92,8298.17,3415.12,5382.48,3380.71,3683.4,2668.5,3397.11,0.8184027777777779,2.298387096774194,4.862121212121212,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,9.89,11.73,10.65
1965-04-14,19307.5,14067.83,11920.22,6835.65,8448.89,3460.02,5576.42,3363.38,3745.12,2706.72,3429.93,4.255729166666668,1.5685483870967742,0.7962121212121213,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,6.58,10.17,10.17
1965-04-15,19706.94,14764.95,11641.67,6774.8,8478.6,3422.04,5666.35,3307.83,3763.73,2703.75,3344.27,9.495138888888894,3.2125,1.261363636363637,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,7.8,11.27,12.71
1965-04-16,21545.28,17839.21,11526.43,6744.81,8540.0,3340.14,5619.19,3217.83,3711.43,2719.27,3210.17,18.225520833333327,34.85080645161291,38.065909090909095,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,8.59,12.21,14.3
1965-04-17,27316.15,25161.22,13331.76,8621.02,10262.36,3295.35,5572.26,3158.09,3679.98,2968.9,3183.2,1.4800347222222223,0.6125000000000002,4.510606060606062,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,8.23,11.95,10.82
1965-04-18,34856.52,29900.0,16677.42,11004.74,13219.45,3232.33,5485.51,3099.94,3662.77,3206.7,3158.53,7.194097222222222,3.892338709677421,3.4318181818181817,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,6.7700000000000005,12.05,12.36
1965-04-19,36864.72,29946.26,18287.63,11558.2,14338.55,3149.11,5343.28,3030.1,3665.1,3294.03,3065.89,13.92309027777778,3.9951612903225815,6.855303030303032,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,11.22,16.43,13.94
1965-04-20,38288.92,34727.58,18926.25,11778.94,14418.39,3110.38,5202.94,2962.4,3772.25,3422.05,3016.15,3.976909722222224,1.0818548387096778,2.2757575757575754,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,12.21,17.27,17.63
1965-04-21,46685.09,41017.74,19902.41,11975.28,14728.7,3139.76,5126.78,2925.12,4055.99,3572.82,2999.91,5.367881944444445,7.200806451612903,11.47651515151515,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,11.74,15.58,16.4
1965-04-22,49579.22,40846.8,21057.98,12432.89,14898.19,3252.43,5171.7,2876.69,4443.93,3766.61,2993.39,2.7366319444444445,0.2346774193548388,1.3250000000000002,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,12.81,14.54,14.77
1965-04-23,46379.12,37814.75,22414.5,12864.71,15283.76,3356.19,5294.52,2838.33,4794.87,3902.08,2980.41,0.6984375,0.030645161290322586,0.0,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,13.54,15.78,13.19
1965-04-24,43593.41,34743.09,22886.21,12416.04,15308.62,3355.29,5363.08,2786.42,5000.16,3908.19,2915.0,0.0,0.0,0.0,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,16.03,17.95,16.72
1965-04-25,39792.81,31911.15,22819.3,11818.78,14982.96,3364.84,5382.21,2746.74,5082.57,3877.58,2827.5,0.0,0.0,0.0,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,17.2,19.33,18.2
1965-04-26,37278.82,30120.17,22821.66,11471.15,14789.2,3487.0,5628.79,2811.79,5316.22,3881.97,2751.67,0.0,0.0,0.0,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,19.09,21.3,19.87
1965-04-27,35225.64,28806.49,22929.51,11193.72,14836.22,3741.68,6286.7,2983.66,5883.14,3922.56,2700.92,0.0,0.0,0.0,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,19.54,21.07,22.07
1965-04-28,33501.89,27629.77,23266.98,10907.12,15214.11,4097.72,7089.76,3266.2,6667.32,3996.95,2690.86,0.1003472222222222,0.03870967741935485,0.1143939393939394,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,18.98,21.72,20.57
1965-04-29,31802.78,26617.27,23627.41,10631.0,15803.31,4500.66,7732.83,3653.46,7489.98,4191.89,2766.56,0.03940972222222223,0.0,0.08106060606060607,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,16.06,20.11,19.89
1965-04-30,30344.27,25605.91,23690.64,10275.91,16440.72,4935.76,8255.86,3949.31,8251.88,4532.77,2907.6,0.0,0.0,0.0,41.37437438964844,140.63162231445312,140.63162231445312,331.36968994140625,15.53,18.87,18.96
1965-05-01,28666.56,24270.37,23198.73,9724.77,17048.77,5442.2,8730.75,4136.27,9069.58,4864.37,2945.63,0.0,0.0,0.0,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,12.35,15.83,15.54
1965-05-02,26605.98,22646.2,22016.19,8868.86,17262.95,5727.81,9128.75,4274.58,10432.01,4882.77,2758.99,0.25486111111111115,1.4729838709677423,0.9530303030303032,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,10.1,12.48,12.21
1965-05-03,24327.67,20518.57,19967.72,7658.5,16262.3,5416.29,9028.66,4110.82,10899.39,4383.2,2418.39,0.0,0.06290322580645161,0.4977272727272728,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,11.58,12.37,12.14
1965-05-04,21495.56,18027.22,17606.31,6455.6,13984.96,4736.29,8055.7,3617.91,9697.15,3607.75,2044.18,0.0006944444444444446,0.05000000000000002,0.03333333333333333,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,12.31,15.32,14.57
1965-05-05,18848.52,15878.57,15702.93,5613.48,11781.14,4130.32,6806.23,3169.8,8322.56,2976.86,1749.94,0.3713541666666668,3.7495967741935488,0.3204545454545455,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,10.3,12.17,12.01
1965-05-06,16757.78,14259.17,14359.9,5110.43,10353.68,3736.47,5934.4,2907.66,7308.1,2578.54,1559.86,0.3890625,0.4068548387096775,1.862878787878788,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,9.64,10.25,10.39
1965-05-07,15157.22,12992.45,13300.85,4753.74,9358.89,3491.23,5429.55,2717.95,6629.73,2325.08,1421.43,0.011805555555555557,0.16814516129032256,0.5916666666666668,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,10.04,11.55,9.61
1965-05-08,13831.64,11938.27,12333.57,4442.03,8680.82,3314.44,5038.9,2556.96,6146.24,2157.43,1310.21,0.0,0.0,0.050757575757575765,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,13.4,14.93,13.93
1965-05-09,12725.24,11058.13,11453.15,4192.83,8160.44,3165.38,4716.26,2404.73,5788.43,2024.62,1209.4,0.006944444444444444,0.1129032258064516,0.821969696969697,28.209308624267575,51.11790466308594,51.11790466308594,266.93063354492193,14.72,16.95,15.46
